source_host,agent_id,agent_number,planned_from_assigned_command,launcher_spawn_line_count,session_record_count,log_file_count,log_files_json,log_line_count,start_marker_count,error_line_count,rate_limit_429_line_count,api_http_request_line_count,api_http_200_request_line_count,api_http_200_interpretation,tool_event_count,response_prefix_count,response_prefix_success_count,finished_marker_count,success_evidence,success_evidence_basis,evidence_level,interpretation_guardrail
122456,agent-46,46,False,0,2,1,"[""swarm/vitals/agent-046.log""]",1982,1,222,872,795,457,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",132,380,376,2,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-51,51,False,0,2,1,"[""swarm/vitals/agent-051.log""]",8786,1,2278,0,2845,597,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",354,343,263,2,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-56,56,False,0,2,1,"[""swarm/vitals/agent-056.log""]",802,1,3,150,340,265,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",87,219,217,2,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-61,61,False,0,2,1,"[""swarm/vitals/agent-061.log""]",6233,1,6030,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,201,0,1,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-66,66,False,0,2,1,"[""swarm/vitals/agent-066.log""]",914,1,4,98,363,315,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",127,233,233,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-71,71,False,0,2,1,"[""swarm/vitals/agent-071.log""]",5566,1,5386,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,179,0,0,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-76,76,False,0,2,1,"[""swarm/vitals/agent-076.log""]",509,2,6,34,181,163,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",117,62,60,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-81,81,False,0,2,1,"[""swarm/vitals/agent-081.log""]",987,2,242,4,367,145,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",164,14,0,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-105,105,False,0,1,1,"[""swarm/vitals/agent-0105.log""]",12740,1,3586,0,4192,621,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",609,188,66,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-110,110,False,0,1,1,"[""swarm/vitals/agent-0110.log""]",1753,1,308,909,580,277,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",181,201,200,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-115,115,False,0,1,1,"[""swarm/vitals/agent-0115.log""]",11064,1,3011,0,3619,620,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",531,201,100,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-120,120,False,0,1,1,"[""swarm/vitals/agent-0120.log""]",1935,1,347,1017,647,306,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",189,201,198,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-125,125,False,0,1,1,"[""swarm/vitals/agent-0125.log""]",6233,1,6030,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,201,0,1,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-130,130,False,0,1,1,"[""swarm/vitals/agent-0130.log""]",1806,1,305,888,598,301,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",200,201,200,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-135,135,False,0,1,1,"[""swarm/vitals/agent-0135.log""]",6233,1,6030,0,0,0,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",0,201,0,1,False,,log_or_start_footprint_only,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-140,140,False,0,1,1,"[""swarm/vitals/agent-0140.log""]",12868,1,3709,0,4182,496,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",442,191,63,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-145,145,False,0,1,1,"[""swarm/vitals/agent-0145.log""]",11386,1,5222,79,5422,130,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",151,183,2,0,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-150,150,False,0,1,1,"[""swarm/vitals/agent-0150.log""]",2003,1,15,0,670,669,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",486,201,197,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-155,155,False,0,1,1,"[""swarm/vitals/agent-0155.log""]",963,2,7,174,391,303,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",145,201,201,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-160,160,False,0,1,1,"[""swarm/vitals/agent-0160.log""]",1943,1,10,0,617,617,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",424,201,199,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
122456,agent-165,165,False,0,1,1,"[""swarm/vitals/agent-0165.log""]",724,2,1,0,274,274,"Logged successful API-request count only; multiple API requests can occur inside one model turn, and it carries no token quantity.",121,201,200,1,True,logged_http_200_api_request,success_evidence,"success_evidence means at least one logged HTTP 200 API request; it does not prove a complete outer turn, meaningful response, social action, task completion, tokens, or cost."
